Date,Ticker,Company,Market,Open,High,Low,Close,Volume
2025-02-01,TCS.NS,Tata Consultancy Services,India,3975.606564509793,3997.741503018046,3920.5106310847846,3937.087646484375,437172
2025-02-03,TCS.NS,Tata Consultancy Services,India,3896.2488211358454,3940.8089579536745,3865.1245003058734,3932.73779296875,1265713
2025-02-04,TCS.NS,Tata Consultancy Services,India,3947.285122132378,3981.2610880254483,3930.2248097290194,3969.85498046875,2547132
2025-02-05,TCS.NS,Tata Consultancy Services,India,4011.3703550712034,4011.3703550712034,3939.8423053663196,3954.43798828125,1693912
2025-02-06,TCS.NS,Tata Consultancy Services,India,3968.2602324120217,4001.221226388129,3916.209217331792,3946.366943359375,2284536
2025-02-07,TCS.NS,Tata Consultancy Services,India,3953.374842814853,3953.374842814853,3874.1140268953372,3894.799072265625,1548940
2025-02-10,TCS.NS,Tata Consultancy Services,India,3905.045086746592,3916.644230568612,3880.2520112210996,3902.096923828125,1339511
2025-02-11,TCS.NS,Tata Consultancy Services,India,3884.1665374644367,3905.045090759602,3822.884488602531,3831.14892578125,1810908
2025-02-12,TCS.NS,Tata Consultancy Services,India,3838.446403733592,3887.4043576304402,3808.5300926433138,3818.196044921875,1678002
2025-02-13,TCS.NS,Tata Consultancy Services,India,3835.4501025039126,3851.3505477933163,3771.896462322554,3779.532470703125,2277310
2025-02-14,TCS.NS,Tata Consultancy Services,India,3793.886656483722,3816.1183489930536,3769.7217733214056,3803.40771484375,1681975
2025-02-17,TCS.NS,Tata Consultancy Services,India,3727.674956536778,3802.5860959459837,3727.3849307355754,3774.071533203125,1799806
2025-02-18,TCS.NS,Tata Consultancy Services,India,3768.1750490618683,3793.3065270348457,3735.4075625604055,3743.81689453125,2149879
2025-02-19,TCS.NS,Tata Consultancy Services,India,3742.850263486918,3745.508400554833,3642.2759755929487,3657.693359375,4366672
2025-02-20,TCS.NS,Tata Consultancy Services,India,3635.848185178673,3661.4629603766616,3625.988960412709,3653.150146484375,2888572
2025-02-21,TCS.NS,Tata Consultancy Services,India,3649.960586134303,3689.4942392872176,3648.8972369162293,3659.52978515625,1833931
2025-02-24,TCS.NS,Tata Consultancy Services,India,3618.1109478843173,3637.491230016548,3547.4045991108223,3552.817626953125,2508516
2025-02-25,TCS.NS,Tata Consultancy Services,India,3503.907852529123,3535.8054964280086,3500.283120267886,3508.305908203125,4101954
2025-02-27,TCS.NS,Tata Consultancy Services,India,3491.0520789257853,3516.4735816470966,3480.419530987875,3491.873779296875,3823856
2025-02-28,TCS.NS,Tata Consultancy Services,India,3465.195760859545,3479.743067268356,3341.5199398740847,3366.89306640625,7085018
2025-03-03,TCS.NS,Tata Consultancy Services,India,3368.584826957939,3405.557099448941,3360.03036363457,3376.365966796875,4990439
2025-03-04,TCS.NS,Tata Consultancy Services,India,3357.951843598488,3432.379676631615,3348.5759170238152,3414.062744140625,2797737
2025-03-05,TCS.NS,Tata Consultancy Services,India,3403.2370189380595,3480.081342184221,3403.2370189380595,3428.561767578125,2501894
2025-03-06,TCS.NS,Tata Consultancy Services,India,3438.1793081878077,3488.877181911339,3417.9775618337376,3481.28955078125,2786513
2025-03-07,TCS.NS,Tata Consultancy Services,India,3479.743027656133,3503.9079097926337,3454.998093954285,3490.56884765625,2051315
2025-03-10,TCS.NS,Tata Consultancy Services,India,3486.0257496562317,3501.104729866086,3462.9242177043166,3469.738525390625,1004626
2025-03-11,TCS.NS,Tata Consultancy Services,India,3439.146018462038,3468.8688234276665,3419.4757100500633,3455.8681640625,1995450
2025-03-12,TCS.NS,Tata Consultancy Services,India,3445.912267227522,3450.020297279617,3370.3729384283747,3389.076416015625,3174167
2025-03-13,TCS.NS,Tata Consultancy Services,India,3385.306695598729,3406.5717917540665,3367.714708703622,3393.764404296875,1693004
2025-03-17,TCS.NS,Tata Consultancy Services,India,3372.4510196048896,3412.5163478055665,3361.1902786941764,3380.8603515625,2690906
2025-03-18,TCS.NS,Tata Consultancy Services,India,3380.8603515625,3380.8603515625,3380.8603515625,3380.8603515625,0
2025-03-19,TCS.NS,Tata Consultancy Services,India,3428.5135286476893,3428.5135286476893,3347.077874633433,3380.280517578125,3051244
2025-03-20,TCS.NS,Tata Consultancy Services,India,3394.68252652922,3459.3960314822807,3394.68252652922,3444.123779296875,2845192
2025-03-21,TCS.NS,Tata Consultancy Services,India,3358.918875185949,3495.45046975286,3349.2529215882914,3458.574951171875,4161925
2025-03-24,TCS.NS,Tata Consultancy Services,India,3479.7429444303652,3527.831058731868,3447.4587570622184,3507.725830078125,1834751
2025-03-25,TCS.NS,Tata Consultancy Services,India,3523.2398747468987,3586.0685693582973,3516.473707634902,3535.56396484375,3135390
2025-03-26,TCS.NS,Tata Consultancy Services,India,3525.897934373459,3557.553929809202,3504.7295921250025,3514.34716796875,1734499
2025-03-27,TCS.NS,Tata Consultancy Services,India,3494.0970689111577,3540.638537603521,3489.892285017066,3529.232666015625,2528474
2025-03-28,TCS.NS,Tata Consultancy Services,India,3529.0391458412178,3538.656721076703,3471.9132739836596,3485.687255859375,2051919
2025-04-01,TCS.NS,Tata Consultancy Services,India,3453.354865404157,3464.277439125219,3407.248318336048,3432.1865234375,2618493
2025-04-02,TCS.NS,Tata Consultancy Services,India,3425.6138066504323,3445.0424669343693,3412.129849162714,3425.5654296875,1764313
2025-04-03,TCS.NS,Tata Consultancy Services,India,3374.383992326158,3385.0165399960483,3282.7023391603534,3289.468505859375,4537821
2025-04-04,TCS.NS,Tata Consultancy Services,India,3250.2733357697866,3286.085501586113,3185.414699028632,3189.184326171875,5317367
2025-04-07,TCS.NS,Tata Consultancy Services,India,2996.445205771086,3181.4514379526936,2953.963392712106,3164.68115234375,6623955
2025-04-08,TCS.NS,Tata Consultancy Services,India,3191.7458179951013,3237.1274167268007,3146.5574911118592,3182.94970703125,5557558
2025-04-09,TCS.NS,Tata Consultancy Services,India,3151.6321497293247,3160.76642752928,3104.752280697163,3138.148193359375,2990265
2025-04-11,TCS.NS,Tata Consultancy Services,India,3179.6636391398747,3188.749540631033,3098.904554048043,3123.552734375,7108961
2025-04-15,TCS.NS,Tata Consultancy Services,India,3203.683386247662,3203.683386247662,3130.415650876791,3139.69482421875,3512160
2025-04-16,TCS.NS,Tata Consultancy Services,India,3139.6947635283577,3168.596104196088,3121.136181217996,3164.439697265625,2384391
2025-04-17,TCS.NS,Tata Consultancy Services,India,3137.08483655699,3193.244114128983,3110.5034675829284,3188.700927734375,2932346
2025-04-21,TCS.NS,Tata Consultancy Services,India,3180.1953142330854,3241.9606599617177,3174.3957423905777,3210.64306640625,2432946
2025-04-22,TCS.NS,Tata Consultancy Services,India,3211.6096198122023,3222.531957851611,3184.931495290658,3203.683349609375,2710498
2025-04-23,TCS.NS,Tata Consultancy Services,India,3252.5934125809176,3306.625999245761,3225.8187680904407,3298.989990234375,3543923
2025-04-24,TCS.NS,Tata Consultancy Services,India,3287.487161364933,3298.5062526941524,3274.534643572778,3287.970458984375,2252175
2025-04-25,TCS.NS,Tata Consultancy Services,India,3305.7558885472554,3361.625143451318,3291.256959211522,3332.820556640625,2742991
2025-04-28,TCS.NS,Tata Consultancy Services,India,3320.2546435993536,3342.2930622298845,3291.2567864500143,3328.470703125,1593296
2025-04-29,TCS.NS,Tata Consultancy Services,India,3339.5865365145787,3378.250345909827,3315.808199342435,3356.501953125,1578332
2025-04-30,TCS.NS,Tata Consultancy Services,India,3356.018573547744,3392.652437661013,3253.5594811525652,3338.329833984375,2809332
2025-05-02,TCS.NS,Tata Consultancy Services,India,3356.0188344779217,3374.867442563267,3305.755879583667,3316.388427734375,1721761
2025-05-05,TCS.NS,Tata Consultancy Services,India,3334.753505470742,3387.4329449049897,3331.27366828836,3338.909912109375,1284443
2025-05-06,TCS.NS,Tata Consultancy Services,India,3344.419921875,3356.9856614658597,3322.1882287527096,3344.419921875,1324763
2025-05-07,TCS.NS,Tata Consultancy Services,India,3306.335993163342,3343.936456116555,3306.335993163342,3330.017578125,1477128
2025-05-08,TCS.NS,Tata Consultancy Services,India,3332.8203442362383,3360.8516058321925,3314.165009149484,3333.690185546875,2543591
2025-05-09,TCS.NS,Tata Consultancy Services,India,3285.4574957373147,3331.0807476867326,3284.5876543425793,3325.3779296875,2531757
2025-05-12,TCS.NS,Tata Consultancy Services,India,3387.916189509883,3509.223887593618,3385.2096757420595,3499.461181640625,2228678
2025-05-13,TCS.NS,Tata Consultancy Services,India,3499.4613194961807,3501.97456151927,3393.232596801932,3397.582275390625,3062887
2025-05-14,TCS.NS,Tata Consultancy Services,India,3403.3818530870167,3442.045662835236,3391.396166459135,3430.156494140625,2119499
2025-05-15,TCS.NS,Tata Consultancy Services,India,3444.9454390459973,3479.7428677232297,3396.7124309124556,3460.314208984375,3548330
2025-05-16,TCS.NS,Tata Consultancy Services,India,3473.8465567565913,3473.8465567565913,3427.6434928317944,3442.335693359375,1666727
2025-05-19,TCS.NS,Tata Consultancy Services,India,3431.413341631395,3431.413341631395,3386.659931697025,3401.255615234375,2537377
2025-05-20,TCS.NS,Tata Consultancy Services,India,3413.82137266364,3439.1461226598826,3377.2840226457647,3381.4404296875,2038374
2025-05-21,TCS.NS,Tata Consultancy Services,India,3390.8162851170264,3418.8475485914832,3381.4403579795026,3408.021728515625,1440153
2025-05-22,TCS.NS,Tata Consultancy Services,India,3378.250521774226,3380.9570357698217,3336.0103550080185,3360.851806640625,2034383
2025-05-23,TCS.NS,Tata Consultancy Services,India,3360.851724551366,3416.9142497236344,3349.8326329632987,3397.19580078125,1274331
2025-05-26,TCS.NS,Tata Consultancy Services,India,3403.3821442949547,3426.5804321288315,3392.846349631144,3419.1376953125,967470
2025-05-27,TCS.NS,Tata Consultancy Services,India,3414.014574749619,3421.747337093333,3366.7481593177404,3381.826904296875,2467680
2025-05-28,TCS.NS,Tata Consultancy Services,India,3402.4154740639756,3411.114831810162,3376.317400825417,3380.8603515625,1222933
2025-05-29,TCS.NS,Tata Consultancy Services,India,3387.626457620242,3414.4978538154573,3370.034470581059,3381.2470703125,3188072
2025-05-30,TCS.NS,Tata Consultancy Services,India,3373.417337946492,3389.5594310198626,3337.750068509547,3347.705810546875,3404365
2025-06-02,TCS.NS,Tata Consultancy Services,India,3334.7538187399196,3344.4197718377163,3304.4028204069105,3334.560546875,1877585
2025-06-03,TCS.NS,Tata Consultancy Services,India,3330.887082808426,3357.4684509968274,3286.907000896707,3291.449951171875,2848125
2025-06-04,TCS.NS,Tata Consultancy Services,India,3304.9078969735056,3310.56402774214,3286.379348716646,3297.0087890625,2544807
2025-06-05,TCS.NS,Tata Consultancy Services,India,3324.4116310325603,3324.4116310325603,3280.2356236372652,3287.4521484375,3584683
2025-06-06,TCS.NS,Tata Consultancy Services,India,3287.4520036268846,3306.7605099618336,3275.359545608902,3300.226806640625,2070390
2025-06-09,TCS.NS,Tata Consultancy Services,India,3315.634960419095,3348.791310023286,3306.760665733127,3336.991455078125,1718678
2025-06-10,TCS.NS,Tata Consultancy Services,India,3354.642197095073,3399.305794893864,3338.259013167141,3376.973876953125,2419874
2025-06-11,TCS.NS,Tata Consultancy Services,India,3383.897728850111,3402.4262754922297,3363.516422776853,3385.75048828125,2847013
2025-06-12,TCS.NS,Tata Consultancy Services,India,3385.7505745896515,3388.481144938844,3338.259030391803,3348.986083984375,4060134
2025-06-13,TCS.NS,Tata Consultancy Services,India,3309.003383077588,3364.881627257479,3309.003383077588,3360.20068359375,2178493
2025-06-16,TCS.NS,Tata Consultancy Services,India,3354.6425898751086,3421.9304790324873,3341.18496442709,3409.545654296875,1934088
2025-06-17,TCS.NS,Tata Consultancy Services,India,3422.905193528652,3432.6570601768817,3401.5487008021014,3428.07373046875,2111940
2025-06-18,TCS.NS,Tata Consultancy Services,India,3431.7796073253016,3450.2105407013996,3357.665418209048,3365.75927734375,2696327
2025-06-19,TCS.NS,Tata Consultancy Services,India,3364.394161188714,3365.3693479021017,3328.3122527933565,3339.039306640625,2672768
2025-06-20,TCS.NS,Tata Consultancy Services,India,3340.0145242959966,3360.786049100129,3326.2642962767654,3350.448974609375,2351248
2025-06-23,TCS.NS,Tata Consultancy Services,India,3330.2626997221478,3340.014567071261,3286.3792966511382,3309.393798828125,3123421
2025-06-24,TCS.NS,Tata Consultancy Services,India,3349.376392565029,3356.690292940616,3298.081476031171,3306.27294921875,3403048
2025-06-25,TCS.NS,Tata Consultancy Services,India,3322.7537403887272,3364.3941654870573,3315.634829755361,3359.3232421875,1757699
2025-06-26,TCS.NS,Tata Consultancy Services,India,3359.3232652421043,3365.759354753242,3330.555256962972,3356.397705078125,2879106
2025-06-27,TCS.NS,Tata Consultancy Services,India,3369.2703330730474,3380.387367158931,3345.8658502962735,3355.71533203125,1778433
2025-06-30,TCS.NS,Tata Consultancy Services,India,3354.544471150048,3378.924137465807,3344.890218522079,3376.09619140625,1468351
2025-07-01,TCS.NS,Tata Consultancy Services,India,3369.2699264830403,3398.525526423559,3328.7996798986564,3344.59765625,2375183
2025-07-02,TCS.NS,Tata Consultancy Services,India,3400.671024568939,3403.3039810516498,3335.1385257152824,3338.356689453125,3090585
2025-07-03,TCS.NS,Tata Consultancy Services,India,3344.8904436190446,3350.058980842342,3313.294489180619,3316.4150390625,2531870
2025-07-04,TCS.NS,Tata Consultancy Services,India,3323.4363525656718,3341.964900305915,3305.980605453995,3334.943603515625,1109320
2025-07-07,TCS.NS,Tata Consultancy Services,India,3333.480761079366,3341.0872649943594,3323.826269850942,3327.04443359375,1639174
2025-07-08,TCS.NS,Tata Consultancy Services,India,3320.5107317732236,3340.0144658805552,3309.1984707578945,3321.680908203125,2325242
2025-07-09,TCS.NS,Tata Consultancy Services,India,3325.3867588452995,3329.2875057764963,3283.4537293349335,3299.8369140625,2034938
2025-07-10,TCS.NS,Tata Consultancy Services,India,3296.1311694956757,3314.659717489882,3272.7266878187834,3298.08154296875,3035012
2025-07-11,TCS.NS,Tata Consultancy Services,India,3218.0184502225306,3252.247598137654,3180.1813972680684,3184.959716796875,7635550
2025-07-14,TCS.NS,Tata Consultancy Services,India,3184.9597625910983,3190.8108827918168,3120.5974403831947,3142.734130859375,3924009
2025-07-15,TCS.NS,Tata Consultancy Services,India,3126.448660244279,3178.523536457564,3126.448660244279,3171.599853515625,2590889
2025-07-16,TCS.NS,Tata Consultancy Services,India,3157.607249475903,3175.1222359666176,3151.344969328223,3163.576171875,2540733
2025-07-17,TCS.NS,Tata Consultancy Services,India,3154.7696780470374,3172.2846643823304,3135.199754145851,3140.18994140625,2947640
2025-07-18,TCS.NS,Tata Consultancy Services,India,3155.6502438038765,3159.3685771406017,3118.46738821797,3121.304931640625,3432645
2025-07-21,TCS.NS,Tata Consultancy Services,India,3121.4030943290218,3128.83976152069,3084.2202361520617,3090.286865234375,3844346
2025-07-22,TCS.NS,Tata Consultancy Services,India,3091.65673828125,3111.7159107005,3086.764257203384,3091.65673828125,3198036
2025-07-23,TCS.NS,Tata Consultancy Services,India,3091.6566291573,3113.5748480562365,3089.6996367952283,3110.7373046875,1922875
2025-07-24,TCS.NS,Tata Consultancy Services,India,3097.0385335433134,3105.4534578423713,3072.478182452152,3080.30615234375,2934778
2025-07-25,TCS.NS,Tata Consultancy Services,India,3072.4780444334683,3089.014534530361,3058.3877948178133,3068.368408203125,2568917
2025-07-28,TCS.NS,Tata Consultancy Services,India,3043.12328264916,3050.9512525080645,3003.885488175128,3013.08349609375,3374473
2025-07-29,TCS.NS,Tata Consultancy Services,India,2994.1984086760676,3007.8973556438664,2975.802632112602,2990.284423828125,4785312
2025-07-30,TCS.NS,Tata Consultancy Services,India,2994.1983151611034,3003.0047807939304,2981.673516260727,2987.93603515625,2880121
2025-07-31,TCS.NS,Tata Consultancy Services,India,2976.2918502873677,2994.0027271024683,2950.166049468222,2971.497314453125,2968371
2025-08-01,TCS.NS,Tata Consultancy Services,India,2964.7455243430377,2971.4972914199097,2935.488583681943,2938.424072265625,2053847
2025-08-04,TCS.NS,Tata Consultancy Services,India,2944.392964480288,3013.181055141491,2927.2692812506943,3008.28857421875,2519252
2025-08-05,TCS.NS,Tata Consultancy Services,India,3008.2886143717656,3011.322048140622,2976.5854331255146,2998.014404296875,1927996
2025-08-06,TCS.NS,Tata Consultancy Services,India,2997.1337788834585,3000.8521121202134,2960.9294204705666,2967.093994140625,1487081
2025-08-07,TCS.NS,Tata Consultancy Services,India,2951.1446440658847,2985.9792055799644,2946.154217712285,2981.47802734375,2543076
2025-08-08,TCS.NS,Tata Consultancy Services,India,2982.5543093380406,2994.002666894786,2959.9509519667536,2971.105712890625,2762140
2025-08-11,TCS.NS,Tata Consultancy Services,India,2971.105606429514,2984.3153044195046,2956.3304579380692,2975.4111328125,1884215
2025-08-12,TCS.NS,Tata Consultancy Services,India,2975.6068714078456,3029.8154640054736,2961.809979769089,2970.127197265625,3358232
2025-08-13,TCS.NS,Tata Consultancy Services,India,2970.812449963036,2978.9337774241835,2963.473728360306,2970.91015625,2148166
2025-08-14,TCS.NS,Tata Consultancy Services,India,2968.757439673081,2990.1864106721328,2954.1779420022144,2957.30908203125,3342174
2025-08-18,TCS.NS,Tata Consultancy Services,India,2980.988718063058,2983.434958599791,2938.815435653507,2946.44775390625,2945609
2025-08-19,TCS.NS,Tata Consultancy Services,India,2946.4476070609903,2959.950901928915,2946.349900778797,2951.340087890625,2650784
2025-08-20,TCS.NS,Tata Consultancy Services,India,2946.1539583708727,3036.664852119672,2946.1539583708727,3031.96826171875,4952358
2025-08-21,TCS.NS,Tata Consultancy Services,India,3062.693270119804,3062.693270119804,3016.801891436903,3035.882568359375,3230726
2025-08-22,TCS.NS,Tata Consultancy Services,India,3019.639270954844,3029.1306363096523,2984.4134077810354,2988.327392578125,1593791
2025-08-25,TCS.NS,Tata Consultancy Services,India,3020.9115315912086,3084.220191422538,3010.9309175823823,3073.0654296875,3448370
2025-08-26,TCS.NS,Tata Consultancy Services,India,3061.7145608480614,3094.0049349317896,3052.9080951888627,3089.30810546875,5522097
2025-08-28,TCS.NS,Tata Consultancy Services,India,3077.370733980466,3078.838478368692,3020.1287028396528,3027.173828125,3116051
2025-08-29,TCS.NS,Tata Consultancy Services,India,3026.4887537573413,3048.0156702082504,3011.028465982645,3018.3671875,2271789
2025-09-01,TCS.NS,Tata Consultancy Services,India,3023.5531276055535,3063.7694152474464,3023.5531276055535,3045.667236328125,1246862
2025-09-02,TCS.NS,Tata Consultancy Services,India,3053.9847239556466,3087.1556510845603,3036.371791556432,3044.591064453125,2185229
2025-09-03,TCS.NS,Tata Consultancy Services,India,3062.595272321678,3074.33722714916,3021.5963756053266,3030.89208984375,1799774
2025-09-04,TCS.NS,Tata Consultancy Services,India,3048.99413571954,3050.951128104469,3024.3360794475675,3029.130615234375,1481391
2025-09-05,TCS.NS,Tata Consultancy Services,India,3030.5006621101975,3036.664997028233,2963.47367273015,2982.75,2802055
2025-09-08,TCS.NS,Tata Consultancy Services,India,2984.413214194218,2998.9927110613953,2951.144345576971,2954.079833984375,2626187
2025-09-09,TCS.NS,Tata Consultancy Services,India,2966.898378981974,2994.19832699537,2965.62628616296,2983.826171875,2489301
2025-09-10,TCS.NS,Tata Consultancy Services,India,2990.675797260498,3055.550145422665,2987.740308555338,3043.123291015625,2079428
2025-09-11,TCS.NS,Tata Consultancy Services,India,3071.4996140027415,3071.4996140027415,3043.221168990462,3057.017822265625,2263446
2025-09-12,TCS.NS,Tata Consultancy Services,India,3076.3919302537256,3080.990814432397,3053.886518550216,3066.019775390625,1447167
2025-09-15,TCS.NS,Tata Consultancy Services,India,3066.607284819441,3066.607284819441,3029.4244268669395,3044.982421875,1732539
2025-09-16,TCS.NS,Tata Consultancy Services,India,3060.736085121159,3082.26300132086,3042.242602669502,3078.055419921875,2573429
2025-09-17,TCS.NS,Tata Consultancy Services,India,3084.2199854121977,3113.966173979194,3074.8263264485827,3104.57275390625,2418271
2025-09-18,TCS.NS,Tata Consultancy Services,India,3116.51048247651,3134.1234145595795,3093.4178759668794,3108.388916015625,2633138
2025-09-19,TCS.NS,Tata Consultancy Services,India,3101.8328935510035,3112.107103450778,3076.3919928468,3101.050048828125,4901694
2025-09-22,TCS.NS,Tata Consultancy Services,India,3028.445731768582,3040.089740964508,2999.090845838676,3007.70166015625,3634901
2025-09-23,TCS.NS,Tata Consultancy Services,India,3003.983542191669,3014.4534044791503,2986.3706093710016,2996.546875,3177741
2025-09-24,TCS.NS,Tata Consultancy Services,India,2984.4133369924134,2991.262810224855,2967.778901999341,2970.127197265625,1625714
2025-09-25,TCS.NS,Tata Consultancy Services,India,2957.015390749667,2964.4520571099356,2887.5421635017433,2893.804443359375,4974361
2025-09-26,TCS.NS,Tata Consultancy Services,India,2877.7574418213358,2891.260737711385,2829.126226471788,2836.758544921875,3934636
2025-09-29,TCS.NS,Tata Consultancy Services,India,2853.2947314486933,2866.3087778304835,2831.7678164651984,2833.82275390625,3110035
2025-09-30,TCS.NS,Tata Consultancy Services,India,2848.402439766557,2852.610021207006,2823.0594837288886,2826.288330078125,2253458
2025-10-01,TCS.NS,Tata Consultancy Services,India,2828.8326264436423,2861.9058470940704,2804.957413772581,2851.53369140625,1952902
2025-10-03,TCS.NS,Tata Consultancy Services,India,2861.1229086009284,2861.1229086009284,2828.9304789544044,2839.498046875,2899519
2025-10-06,TCS.NS,Tata Consultancy Services,India,2839.5959635916415,2929.22631078988,2833.3336834873367,2924.137939453125,2112774
2025-10-07,TCS.NS,Tata Consultancy Services,India,2930.5959216848555,2939.891634958981,2891.9453243871753,2909.75390625,3062943
2025-10-08,TCS.NS,Tata Consultancy Services,India,2911.0263039913752,2977.5640480826064,2904.176830334925,2962.103759765625,4121889
2025-10-09,TCS.NS,Tata Consultancy Services,India,2968.757519004287,3000.069397912704,2955.0585719818546,2995.86181640625,3211304
2025-10-10,TCS.NS,Tata Consultancy Services,India,2984.413250266025,3003.983173218589,2942.239970746985,2963.179931640625,8817365
2025-10-13,TCS.NS,Tata Consultancy Services,India,2961.9079637241057,2970.225181329542,2933.7272257063764,2942.53369140625,2866865
2025-10-14,TCS.NS,Tata Consultancy Services,India,2956.0370052457697,2962.1036338769445,2891.9455044700007,2896.642333984375,3611416
2025-10-15,TCS.NS,Tata Consultancy Services,India,2917.954894078994,2926.499513769408,2898.31197994854,2916.7763671875,4282226
2025-10-16,TCS.NS,Tata Consultancy Services,India,2916.87439174088,2921.883430677564,2890.553079047838,2917.66015625,3251495
2025-10-17,TCS.NS,Tata Consultancy Services,India,2916.972551528368,2935.4369375213087,2902.6331292681275,2909.311767578125,4374683
2025-10-20,TCS.NS,Tata Consultancy Services,India,2932.1958010354274,2969.0262624451843,2925.320781572273,2961.365478515625,3133039
2025-10-21,TCS.NS,Tata Consultancy Services,India,2976.981832168517,2977.669286180243,2942.508423286113,2953.017333984375,310644
2025-10-23,TCS.NS,Tata Consultancy Services,India,3000.4550745732363,3042.687339125331,2981.892616996725,3018.330078125,5564758
2025-10-24,TCS.NS,Tata Consultancy Services,India,3025.0086400055093,3034.8300966289034,3003.6961270890743,3008.508544921875,2684318
2025-10-27,TCS.NS,Tata Consultancy Services,India,3011.7496607245316,3038.9550474990237,3005.5620951218402,3029.821044921875,1946312
2025-10-28,TCS.NS,Tata Consultancy Services,India,3021.0801556355614,3035.0265765381446,2985.919291823652,3003.30322265625,3470737
2025-10-29,TCS.NS,Tata Consultancy Services,India,3003.3032409472494,3021.080174034828,2991.714113509379,3003.0087890625,2895420
2025-10-30,TCS.NS,Tata Consultancy Services,India,2994.6603471523654,3009.0978400091353,2978.6513253692647,2981.106689453125,2241536
2025-10-31,TCS.NS,Tata Consultancy Services,India,2980.8120174669925,3012.6334402910475,2971.088871543434,3003.4013671875,1868085
2025-11-03,TCS.NS,Tata Consultancy Services,India,2992.499451583931,3003.4013640895914,2956.2583734171585,2962.93701171875,2194877
2025-11-04,TCS.NS,Tata Consultancy Services,India,2965.6872390451917,2975.214004338424,2922.8655907942766,2936.81201171875,2670720
2025-11-06,TCS.NS,Tata Consultancy Services,India,2936.7138956519902,2970.0085383136757,2936.61558517126,2957.142333984375,2542721
2025-11-07,TCS.NS,Tata Consultancy Services,India,2947.419237380036,2950.3656744717186,2907.6423366423182,2938.383544921875,1830520
2025-11-10,TCS.NS,Tata Consultancy Services,India,2939.5619693268272,2993.4816703122747,2938.579823663838,2971.18701171875,1556656
2025-11-11,TCS.NS,Tata Consultancy Services,India,2990.633609021809,3001.142519888641,2964.1156755427983,2992.597900390625,2806868
2025-11-12,TCS.NS,Tata Consultancy Services,India,3005.3656835637266,3080.4015151753365,3002.51755709654,3075.8837890625,4460315
2025-11-13,TCS.NS,Tata Consultancy Services,India,3075.8838537295965,3075.9819244274895,3046.61586484088,3050.249755859375,1740435
2025-11-14,TCS.NS,Tata Consultancy Services,India,3034.830102963518,3057.517763723578,3022.356900982103,3050.54443359375,2210794
2025-11-17,TCS.NS,Tata Consultancy Services,India,3050.544457369475,3067.7320066302495,3031.4909272444793,3046.812255859375,2232853
2025-11-18,TCS.NS,Tata Consultancy Services,India,3046.6158078736476,3049.5622448251693,3023.0443122614724,3031.98193359375,2548350
2025-11-19,TCS.NS,Tata Consultancy Services,India,3041.705020306013,3098.6694669245953,3028.4460542827223,3091.499755859375,3151053
2025-11-20,TCS.NS,Tata Consultancy Services,India,3091.794673762747,3108.0000778660146,3082.0715272134535,3088.65185546875,2700767
2025-11-21,TCS.NS,Tata Consultancy Services,India,3088.6516518716926,3113.4016740052466,3079.2229578295533,3094.34814453125,4177037
2025-11-24,TCS.NS,Tata Consultancy Services,India,3101.616062202543,3122.1428110333977,3075.0981288018247,3085.115966796875,6703764
2025-11-25,TCS.NS,Tata Consultancy Services,India,3089.142887490615,3093.562543096727,3059.3838251197944,3063.5087890625,2737920
2025-11-26,TCS.NS,Tata Consultancy Services,India,3063.115986297256,3121.2589624366606,3061.348076121797,3106.428466796875,2508527
2025-11-27,TCS.NS,Tata Consultancy Services,India,3123.223169867727,3123.223169867727,3069.205159068128,3080.59814453125,2836233
2025-11-28,TCS.NS,Tata Consultancy Services,India,3083.937297684263,3091.1070087848907,3069.205113141185,3081.48193359375,1616690
2025-12-01,TCS.NS,Tata Consultancy Services,India,3081.8747335418534,3097.687374390369,3066.4550948216056,3077.455078125,1747647
2025-12-02,TCS.NS,Tata Consultancy Services,India,3075.0980746626374,3087.8659682974553,3064.6872347092776,3079.714111328125,2512003
2025-12-03,TCS.NS,Tata Consultancy Services,India,3083.9373188138757,3154.5534946281955,3082.9551731709416,3123.22314453125,3952112
2025-12-04,TCS.NS,Tata Consultancy Services,India,3136.9731988901626,3191.9733551637537,3130.4909417024,3171.544677734375,5025905
2025-12-05,TCS.NS,Tata Consultancy Services,India,3172.330486734928,3213.187842167148,3164.866083794654,3180.384033203125,5244013
2025-12-08,TCS.NS,Tata Consultancy Services,India,3185.0983021118977,3201.6964674714213,3151.3125880977464,3178.71435546875,2544725
2025-12-09,TCS.NS,Tata Consultancy Services,India,3172.330579931189,3175.964471029267,3124.401822284255,3151.01806640625,2734893
2025-12-10,TCS.NS,Tata Consultancy Services,India,3167.41989738469,3167.41989738469,3121.357359750894,3132.259033203125,1386849
2025-12-11,TCS.NS,Tata Consultancy Services,India,3147.7768486239356,3151.1160479641035,3096.8035846478047,3134.91064453125,1914362
2025-12-12,TCS.NS,Tata Consultancy Services,India,3140.607031689688,3165.4553640739014,3128.8212841349605,3163.0,1146554
2025-12-15,TCS.NS,Tata Consultancy Services,India,3153.7680172761306,3180.384020730158,3140.2143592438706,3172.52685546875,1562190
2025-12-16,TCS.NS,Tata Consultancy Services,India,3162.509118995985,3162.509118995985,3134.1252044928165,3147.875244140625,1734623
