Date,Ticker,Company,Market,Open,High,Low,Close,Volume,Daily_Return,Cumulative_Return,MA_20,MA_50,MA_200,Volatility_20,BB_Mid,BB_Std,BB_Upper,BB_Lower,BB_Width,RSI,MACD,MACD_Signal,MACD_Hist,52W_High,52W_Low,52W_Pct
2024-11-08,HDFCBANK.NS,HDFC Bank,India,864.3169963876733,869.15167034177,861.2829948869464,865.525634765625,19902986,0.4523082938771239,19.947909239055694,851.5138519287109,838.2715954589844,,1.2260345831804045,851.5138519287109,13.387463910734978,878.2887797501809,824.7389241072409,6.288782680592633,56.83203430690288,8.025100436493403,7.323359883762959,0.7017405527304446,,,
2024-11-11,HDFCBANK.NS,HDFC Bank,India,865.5750573030832,879.5116762015548,863.9223481240455,871.3717041015625,24565362,0.6754357238096809,20.758080268019086,853.4427795410156,839.5483374023438,,1.1429901974806052,853.4427795410156,13.32728514281429,880.0973498266442,826.7882092553871,6.246363769100833,63.90006938702808,8.51568307073319,7.561824521157005,0.953858549576184,,,
2024-11-12,HDFCBANK.NS,HDFC Bank,India,874.1837241378527,875.6637191561447,842.931174712482,847.6424560546875,31395406,-2.7232061742630598,17.46958877023883,854.2839111328125,840.4486694335938,,1.3185023096669246,854.2839111328125,12.31688967534575,878.917690483504,829.650131782121,5.767117706343359,45.86852537573513,6.9100663950082435,7.431472895927254,-0.5214065009190101,,,
2024-11-13,HDFCBANK.NS,HDFC Bank,India,846.9270867373347,853.1677439816382,825.3438276461692,829.463134765625,35728500,-2.144692158728967,14.950227710992369,853.82880859375,840.8828002929688,,1.3946436416833594,853.82880859375,13.073194538163806,879.9751976700776,827.6824195174223,6.124503838044667,35.52966401576907,4.12315514857471,6.769809346456745,-2.646654197882034,,,
2024-11-14,HDFCBANK.NS,HDFC Bank,India,825.39317914741,841.05645917869,824.8998474928816,835.087158203125,27146470,0.6780317535256319,15.729626755622906,854.3122741699219,841.3855053710937,,1.3554681638428134,854.3122741699219,12.11056914746715,878.5334124648563,830.0911358749876,5.670324312844131,39.498254886599696,2.3413301995333313,5.884113517072063,-3.5427833175387313,,,
2024-11-18,HDFCBANK.NS,HDFC Bank,India,838.6637692715708,847.987749103584,836.1971111266544,841.1797485351562,27081968,0.7295753829026363,16.573961623157054,854.8857696533203,841.9740502929687,,1.3599577771334102,854.8857696533203,11.114848489080424,877.1154666314811,832.6560726751594,5.200623935330124,44.04420910192159,1.4046502779162893,4.988220869240908,-3.5835705913246185,,,
2024-11-19,HDFCBANK.NS,HDFC Bank,India,845.5704607570133,865.1803941380466,839.9957889401087,859.507080078125,50981272,2.1787651895904814,19.113834519128957,855.220004272461,843.0130078125,,1.3018843486153993,855.220004272461,11.149986998090572,877.5199782686421,832.9200302762798,5.215026282073895,48.180449576265225,2.11678618574183,4.4139339325410925,-2.2971477467992623,,,
2024-11-21,HDFCBANK.NS,HDFC Bank,India,863.0343691875372,867.7703408111802,855.5356922473849,858.989013671875,35716512,-0.06027482707913201,19.042038861345233,855.8773651123047,843.9473767089844,,1.2862964683513363,855.8773651123047,10.953812562617212,877.7849902375391,833.9697399870703,5.119337423384196,51.33279035022411,2.6092772698843874,4.053002600009751,-1.443725330125364,,,
2024-11-22,HDFCBANK.NS,HDFC Bank,India,860.148374275574,865.4516892160756,853.2417315623627,861.15966796875,24773612,0.25269872633133517,19.342856577346712,856.119091796875,844.8871728515625,,1.2583084794590005,856.119091796875,11.01737329934061,878.1538383955561,834.0843451981938,5.147589116937764,51.97286734169575,3.1385543621128136,3.870112952430364,-0.7315585903175505,,,
2024-11-25,HDFCBANK.NS,HDFC Bank,India,880.6216480727867,889.7482832055338,870.6810037082952,880.8929443359375,427737274,2.291477074597914,22.07757077598689,857.0058532714844,846.2852734375,,1.3471130617339664,857.0058532714844,12.257634379176073,881.5211220298365,832.4905845131323,5.721143832278151,58.347716756331415,5.091627641872378,4.114415890318767,0.977211751553611,,,
